Rat_symbol	ISG
Ckb	0
LOC103692719	0
Bag5l1	0
Coa8	0
Bag5	0
Klc1	0
Xrcc3	0
Zfyve21	0
Ppp1r13b	0
Tdrd9	0
Rd3l	0
Aspg	0
Kif26a	0
LOC691485	0
Tmem179	0
Inf2	0
Adssl1	0
Siva1	0
Akt1	0
Zbtb42	0
Cep170b	0
Pld4	0
Clba1	0
Cdca4	0
Jag2	0
Nudt14	0
Brf1	0
Btbd6	0
Pacs2	0
Tex22	0
Mta1	0
Crip2	0
Crip1	0
Tedc1	0
Tmem121	0
LOC100910275	0
Ighg1	0
AABR07065781.1	0
AABR07065782.1	0
AABR07065789.1	0
AABR07065790.1	0
AABR07065808.1	0
AABR07065812.2	0
AABR07065813.1	0
AABR07065814.2	0
AABR07065823.2	0
AABR07065823.1	0
Vipr2	0
Esyt2	0
Ptprn2	0
Rapgef5	0
Cdca7l	0
Dnah11	0
Sp4	0
Abcb5	0
Itgb8	0
Macc1	0
Tmem196	0
Arl13b	0
Pros1	0
Hsd17b6	0
Prim1	0
Naca	0
Ptges3	0
Atp5f1b	0
Baz2a	0
Rbms2	0
Gls2	0
Spryd4	0
Mip	0
Timeless	0
Apon	0
Stat2	0
Il23a	0
Pan2	0
Cnpy2	0
Cs	0
Coq10a	0
Ankrd52	0
Slc39a5	0
Nabp2	0
Rnf41	0
Smarcc2	0
AC128207.1	0
Esyt1	0
Zc3h10	0
Pa2g4	0
Erbb3	0
Ikzf4	0
Suox	0
Rab5b	0
Cdk2	0
Pmel	0
Dgka	0
Pym1	0
Tmem198b	0
Dnajc14	0
Ormdl2	0
Sarnp	0
Gdf11	0
Cd63	0
Rdh5	0
Bloc1s1	0
Itga7	0
Mettl7b	0
Olr875	0
Olr877	0
Olr879	0
Olr881	0
Olr921	0
Olr982	0
AABR07055527.1	0
Olr894	0
Olr896	0
Olr898	0
Olr903	0
LOC108349829	0
Olr990	0
Olr886	0
Olr1007	0
Olr1006	0
Olr1002	0
Olr964	0
Olr962	0
Olr960	0
Olr956	0
LOC103692768	0
Olr1012	0
Olr1016	0
Olr1020	0
Olr947	0
Olr1029	0
Olr1049	0
Olr937	0
Olr1060	0
Olr1061	0
Olr1063	0
Olr1064	0
Olr1065	0
Olr1067	0
Olr1068	0
Olr1070	0
Olr1071	0
Olr1072	0
Neurod4	0
LOC100910577	0
Zfp709l1	0
LOC100125368	0
Ankrd24	0
Sirt6	0
Tle6	0
Tle2	0
Tle5	0
Gna11	0
Gna15	0
S1pr4	0
Ncln	0
Celf5	0
Nfic	0
Dohh	0
Fzr1	0
LOC690617	0
Mfsd12	0
Hmg20b	0
Tbxa2r	0
Cactin	0
Pip5k1c	0
Tjp3	0
Apba3	0
Mrpl54	0
Matk	0
Zfr2	0
Atcay	0
Nmrk2	0
Dapk3	0
Eef2	0
Pias4	0
Zbtb7a	0
Map2k2	0
Creb3l3	0
Thop1	0
Sgta	0
Slc39a3	0
Diras1	0
Lmnb2	0
Tmprss9	0
Sppl2b	0
Lsm7	0
Lingo3	0
Oaz1	0
Jsrp1	0
Amh	0
Sf3a2	0
Dot1l	0
Ap3d1	0
Izumo4	0
Mob3a	0
Mknk2	0
Btbd2	0
Csnk1g2	0
Scamp4	0
Abhd17a	0
Klf16	0
Rexo1	0
Atp8b3	0
Tcf3	0
Mbd3	0
Mex3d	0
Plk5	0
Adamtsl5	0
Pcsk4	0
Apc2	0
Rps15	0
Dazap1	0
Gamt	0
Ndufs7	0
Pwwp3a	0
Efna2	0
Cirbp	0
Midn	0
Atp5f1d	0
Cbarp	0
Stk11	0
Sbno2	0
Gpx4	0
Polr2e	0
Arhgap45	0
Med16	0
Wdr18	0
Arid3a	0
Kiss1r	0
R3hdm4	0
Cfd	0
Elane	0
Prtn3	0
Plppr3	0
Ptbp1	0
Misp	0
Palm	0
Abca7	0
Grin3b	0
Tmem259	0
Cnn2	0
Prss57	0
Fstl3	0
Rnf126	0
Fgf22	0
Polrmt	0
Hcn2	0
Bsg	0
Gzmm	0
Cdc34	0
Tpgs1	0
Madcam1	0
Odf3l2	0
Shc2	0
C2cd4c	0
Theg	0
Mier2	0
Plpp2	0
Vom2r53	0
LOC691170	0
Olr1075	0
Olr1076	0
Olr1077	0
Olr1079	0
Olr1081	0
Olr1082	0
Olr1083	0
Olr1084	0
Olr1085	0
Olr1086	0
Slc1a6	0
Ccdc105	0
Casp14	0
Syde1	0
Ilvbl	0
Notch3	0
Ephx3	0
Brd4	0
Akap8	0
Akap8l	0
Wiz	0
Rasal3	0
Pglyrp2	0
Cyp4f39	0
Cyp4f17	0
Cyp4f5	0
Cyp4f37	0
Cyp4f40	0
Cyp4f4	0
Zfp871	0
Zfp799	0
Zfp870	0
Cyp4f1	0
Cyp4f6	0
Zfp472	0
AC109942.1	0
Zfp763	0
AC115277.1	0
Zfp563	0
Morc2b	0
Olr1090	0
Olr1095	0
Olr1091	0
Zfp955a	0
AABR07055919.1	0
Olr996	0
Olr927	0
Olr1058	0
LOC108349290	0
Olr932	0
Olr1055	0
Zscan4f	0
Vom1r106	0
Vom1r107	0
Vom1r108	0
Actl9	0
Adamts10	0
Myo1f	0
Zfp414	0
Pram1	0
Hnrnpm	0
Marchf2	0
Angptl4	0
Kank3	0
Rps28	0
Ndufa7	0
Cd320	0
Syn3	0
Timp3	0
Fbxo7	0
Bpifc	0
Rtcb	0
Ascl4	0
AC136584.1	0
Prdm4	0
Pwp1	0
Btbd11	0
Cry1	0
Mterf2	0
Tmem263	0
Polr3b	0
Tcp11l2	0
Ckap4	0
Nuak1	0
LOC100910996	0
Rfx4	0
Ric8b	0
Fhl4	0
Appl2	0
Washc4	0
Aldh1l2	0
AABR07056470.1	0
Slc41a2	0
Chst11	0
Txnrd1	0
Nfyb	0
Hcfc2	0
Glt8d2	0
Tdg	0
Hsp90b1	0
LOC362863	0
Nt5dc3	0
Stab2	0
AABR07056503.1	0
RGD1560034	0
Ascl1	0
Pah	0
Igf1	0
Parpbp	0
Pmch	0
Nup37	0
Washc3	0
Gnptab	0
Sycp3	0
Chpt1	0
Mybpc1	0
Spic	0
Arl1	0
Utp20	0
Slc5a8	0
Ano4	0
LOC103692829	0
Gas2l3	0
Nr1h4	0
Slc17a8	0
Scyl2	0
Actr6	0
Uhrf1bp1l	0
Anks1b	0
Apaf1	0
Ikbip	0
Slc25a3	0
Tmpo	0
Nedd1	0
AABR07056633.1	0
Cdk17	0
Elk3	0
Lta4h	0
Hal	0
Amdhd1	0
Ccdc38	0
Snrpf	0
Ntn4	0
Usp44	0
Metap2	0
Vezt	0
Fgd6	0
Nr2c1	0
Ndufa12	0
Tmcc3	0
Cep83	0
Plxnc1	0
LOC103694169	0
Cradd	0
Socs2	0
Mrpl42	0
Nudt4	0
AABR07056686.1	0
Eea1	0
Btg1	0
Dcn	0
Lum	0
Kera	0
Epyc	0
Ccer1	0
Tmtc3	0
Cep290	0
RGD1307947	0
LOC500827	0
Atp2b1	0
Poc1b	0
Dusp6	0
AABR07056845.1	0
Mgat4c	0
Nts	0
Rassf9	0
Alx1	0
Slc6a15	0
Tmtc2	0
Mettl25	0
Ccdc59	0
Ppfia2	0
Acss3	0
Lin7a	0
Myf5	0
Myf6	0
Ptprq	0
Syt1	0
Pawr	0
Ppp1r12a	0
Otogl	0
Nav3	0
E2f7	0
Csrp2	0
Zdhhc17	0
Osbpl8	0
Bbs10	0
Nap1l1	0
Phlda1	0
Krr1	0
Glipr1	0
Glipr1l2	0
Glipr1l1	0
Kcnc2	0
Atxn7l3b	0
Trhde	0
Tph2	0
Tbc1d15	0
Rab21	0
Tmem19	0
Zfc3h1	0
Lgr5	0
Tspan8	0
Ptprr	0
Taf7l2	0
Ptprb	0
Kcnmb4	0
Cnot2	0
Myrfl	0
Rab3ip	0
Best3	0
Cct2	0
Frs2	0
Yeats4	0
RGD1306474	0
Lyz2	0
Cpsf6	0
Cpm	0
Mdm2	0
Slc35e3	0
Nup107	0
Rap1b	0
AABR07057217.1	0
Mdm1	0
Il22	0
Cand1	0
AABR07057237.1	0
Msrb3	0
Lemd3	0
Wif1	0
AABR07057264.1	0
Tbc1d30	0
Gns	0
Rassf3	0
Tbk1	0
Xpot	0
RGD1561648	0
Srgap1	0
Rxylt1	0
Grip1	0
Helb	0
Irak3	0
Tmbim4	0
Llph	0
Tafa2	0
Usp15	0
Mon2	0
Ppm1h	0
Avpr1a	0
Slc16a7	0
Lrig3	0
RGD1564306	0
Atp23	0
Ctdsp2	0
Avil	0
Tsfm	0
Eef1akmt3	0
Mettl1	0
Cyp27b1	0
AABR07057423.1	0
Cdk4	0
Tspan31	0
Agap2	0
Os9	0
RGD1565117	0
B4galnt1	0
Slc26a10	0
Arhgef25	0
Dtx3	0
Pip4k2c	0
Kif5a	0
Dctn2	0
Mbd6	0
Ddit3	0
Mars1	0
Arhgap9	0
Gli1	0
Inhbe	0
Inhbc	0
R3hdm2	0
Stac3	0
Ndufa4l2	0
Shmt2	0
Nxph4	0
Lrp1	0
Stat6	0
Nab2	0
LOC100365958	0
Nemp1	0
Myo1a	0
Tac3	0
Zbtb39	0
Gpr182	0
AABR07057436.1	0
Sdr9c7	0
Mterf3	0
Ptdss1	0
Sdc2	0
Tspyl5	0
AABR07057460.1	0
Mtdh	0
Matn2	0
Erich5	0
Rida	0
Pop1	0
Nipal2	0
Kcns2	0
Stk3	0
Osr2	0
Rgs22	0
Fbxo43	0
Spag1	0
Rnf19a	0
Ankrd46	0
Snx31	0
Pabpc1	0
Ywhaz	0
Grhl2	0
Ncald	0
Rrm2b	0
Ubr5	0
Odf1	0
Klf10	0
Azin1	0
Atp6v1c1	0
Baalc	0
Fzd6	0
Cthrc1	0
Slc25a32	0
Dcaf13	0
Rims2	0
Dpys	0
Lrp12	0
Zfpm2	0
Abra	0
Angpt1	0
Rspo2	0
Emc2	0
Tmem74	0
Trhr	0
Nudcd1	0
Eny2	0
Pkhd1l1	0
Ebag9	0
Sybu	0
Kcnv1	0
Trps1	0
Utp23	0
Rad21	0
Aard	0
AABR07057877.1	0
Slc30a8	0
Med30	0
AABR07057902.1	0
Tnfrsf11b	0
Colec10	0
Mal2	0
Ccn3	0
Enpp2	0
Taf2	0
Dscc1	0
H3f3c	0
Deptor	0
Col14a1	0
Mrpl13	0
Mtbp	0
Sntb1	0
Has2	0
Slc22a22	0
Zhx2	0
Derl1	0
Tbc1d31	0
Fam83a	0
RGD1310852	0
Zhx1	0
Atad2	0
Fbxo32	0
Klhl38	0
Anxa13	0
Fam91a1	0
Fer1l6	0
Tmem65	0
Trmt12	0
Rnf139	0
Tatdn1	0
Ndufb9	0
Mtss1	0
Cyp2b1	0
Sqle	0
Washc5	0
Nsmce2	0
Trib1	0
LOC500876	0
A1bg	0
Gsdmc	0
Asap1	0
Adcy8	0
Efr3a	0
Oc90	0
Kcnq3	0
Tmem71	0
Phf20l1	0
Tg	0
Sla	0
Ccn4	0
St3gal1	0
Zfat	0
Khdrbs3	0
Fam135b	0
Col22a1	0
Trappc9	0
Kcnk9	0
Chrac1	0
Ago2	0
Ptk2	0
AABR07058406.1	0
Dennd3	0
Slc45a4	0
Ptp4a3	0
AABR07058412.1	0
Arc	0
Jrk	0
Them6	0
Slurp1	0
Lypd2	0
Slurp2	0
Lynx1	0
Ly6d	0
Ly6g6g	0
Ly6k	0
Psca	0
LOC100910656	0
Ly6i	0
RGD1565410	0
Ly6h	0
Gpihbp1	0
Zfp41	0
Top1mt	0
Rhpn1	0
Mafa	0
Zc3h3	0
Mroh6	0
Naprt	0
Eef1d	0
Pycr3	0
Zfp623	0
Zfp707l1	0
Zfp707	0
Mapk15	0
Fam83h	0
Scrib	0
Puf60	0
Nrbp2	0
LOC680875	0
Plec	0
Parp10	0
Grina	0
Spatc1	0
Smpd5	0
Oplah	0
Exosc4	0
Gpaa1	0
Cyc1	0
Sharpin	0
Maf1	0
Wdr97	0
Hgh1	0
Tssk5	0
Mroh1	0
Bop1	0
Scx	0
Hsf1	0
Dgat1	0
Scrt1	0
Fbxl6	0
Slc52a2	0
Adck5	0
Cpsf1	0
Slc39a4	0
Vps28	0
Tonsl	0
Cyhr1	0
Kifc2	0
Foxh1	0
Ppp1r16a	0
Gpt	0
Recql4	0
Mfsd3	0
Lrrc14	0
Lrrc24	0
MGC94207	0
Arhgap39	0
Zfp251	0
Zfp7	0
LOC108348189	0
Mb	0
Rbfox2	0
LOC108348145	0
Commd5	0
Rpl8	0
LOC102555083	0
Apol2	0
Myh9	0
Pole3	0
Myh9l1	0
Txn2	0
Foxred2	0
Eif3d	0
Cacng2	0
Ift27	0
Ncf4	0
Csf2rb	0
Tst	0
Mpst	0
Kctd17	0
Tmprss6	0
Il2rb	0
C1qtnf6	0
Sstr3	0
Rac2	0
Cyth4	0
Elfn2	0
Mfng	0
Card10	0
Cdc42ep1	0
Lgals2	0
Gga1	0
Sh3bp1	0
Pdxp	0
Lgals1	0
Nol12	0
Triobp	0
Gcat	0
Galr3	0
Ankrd54	0
Micall1	0
RGD1359634	0
Polr2f	0
Sox10	0
Pick1	0
Slc16a8	0
Baiap2l2	0
Pla2g6	0
Maff	0
Tmem184b	0
Csnk1e	0
Kcnj4	0
Kdelr3	0
Dmc1	0
Fam227a	0
Tomm22	0
Josd1	0
Gtpbp1	0
Sun2	0
Nptxr	0
Cbx6	0
Cbx7	0
Pdgfb	0
Rpl3	0
Syngr1	0
Tab1	0
Mgat3	0
Mief1	0
Atf4	0
Grap2	0
Fam83f	0
Tnrc6b	0
AABR07058519.1	0
Adsl	0
LOC100362980	0
Sgsm3	0
Mrtfa	0
Tmsb10	0
Mchr1	0
Slc25a17	0
St13	0
Xpnpep3	0
Dnajb7	0
Ep300	0
L3mbtl2	0
Chadl	0
Rangap1	0
Zc3h7b	0
Tef	0
Tob2	0
Phf5a	0
Aco2	0
Polr3h	0
Csdc2	0
Pmm1	0
RGD1306782	0
Desi1	0
Xrcc6	0
Snu13	0
LOC100362109	0
Mei1	0
Ccdc134	0
Srebf2	0
Shisa8	0
Tnfrsf13c	0
Cenpm	0
LOC688613	0
Septin3	0
Wbp2nl	0
Naga	0
Pheta2	0
Smdt1	0
Ndufa6	0
Cyp2d4	0
Cyp2d5	0
Cyp2d3	0
Cyp2d2	0
Tcf20	0
Nfam1	0
Serhl2	0
Rrp7a	0
Poldip3	0
Cyb5r3	0
A4galt	0
Arfgap3	0
Pacsin2	0
Ttll1	0
Bik	0
Mcat	0
Tspo	0
Ttll12	0
Scube1	0
Mpped1	0
Sult4a1	0
Pnpla5	0
Pnpla3	0
Samm50	0
Parvb	0
Parvg	0
Shisal1	0
Rtl6	0
AABR07058578.1	0
Prr5	0
Phf21b	0
Arhgap8	0
Nup50	0
RGD1304694	0
Upk3a	0
Fam118a	0
Smc1b	0
Ribc2	0
Fbln1	0
Atxn10	0
Wnt7b	0
Ppara	0
Pkdrej	0
Ttc38	0
Gtse1	0
Trmu	0
Celsr1	0
Gramd4	0
Cerk	0
Tbc1d22a	0
Tafa5	0
Zdhhc25	0
Brd1	0
Zbed4	0
Alg12	0
Creld2	0
Pim3	0
AABR07058658.1	0
Mlc1	0
Mov10l1	0
Panx2	0
Trabd	0
Selenoo	0
Tubgcp6	0
Hdac10	0
Mapk12	0
Mapk11	0
Plxnb2	0
Ppp6r2	0
Sbf1	0
Adm2	0
Miox	0
Ncaph2	0
Tymp	0
Odf3b	0
Syce3	0
Cpt1b	0
Chkb	0
Mapk8ip2	0
Arsa	0
Shank3	0
Acr	0
Rabl2	0
Syt10	0
Alg10	0
Cpne8	0
Kif21a	0
Abcd2	0
LOC690142	0
Slc2a13	0
Lrrk2	0
AC108595.1	0
Smgc	0
AC096792.1	0
Cntn1	0
Pdzrn4	0
Gxylt1	0
Yaf2	0
Zcrb1	0
Pphln1	0
Prickle1	0
Adamts20	0
Pus7l	0
Irak4	0
Twf1	0
Tmem117	0
Nell2	0
Dbx2	0
Ano6	0
Arid2	0
Scaf11	0
Slc38a1	0
Slc38a2	0
Slc38a4	0
Amigo2	0
Pced1b	0
LOC102551901	0
Rpap3	0
Endou	0
Rapgef3	0
Slc48a1	0
Hdac7	0
Vdr	0
Tmem106c	0
Col2a1	0
Senp1	0
Pfkm	0
Asb8	0
Ccdc184	0
H1f7	0
Zfp641	0
Olr1105	0
Olr1106	0
Olr1107	0
Olr1108	0
Lalba	0
Olr1111	0
Kansl2	0
LOC103690317	0
Ccnt1	0
Tex49	0
Adcy6	0
Cacnb3	0
Ddx23	0
Rnd1	0
Ccdc65	0
Fkbp11	0
Wnt10b	0
Wnt1	0
Ddn	0
Kmt2d	0
Rhebl1	0
Dhh	0
Tuba1b	0
Tuba1a	0
Tuba1c	0
Prph	0
Troap	0
C1ql4	0
Dnajc22	0
Kcnh3	0
Spats2	0
Mcrs1	0
Fam186b	0
Prpf40b	0
Fmnl3	0
Tmbim6	0
Nckap5l	0
Bcdin3d	0
Faim2	0
Aqp2	0
Aqp5	0
Aqp6	0
Racgap1	0
Asic1	0
Smarcd1	0
Gpd1	0
Cers5	0
Lima1	0
Dip2b	0
Atf1	0
Tmprss12	0
Mettl7a	0
Higd1c	0
Slc11a2	0
Letmd1	0
Csrnp2	0
Tfcp2	0
Pou6f1	0
Dazap2	0
Smagp	0
Bin2	0
Cela1	0
Galnt6	0
Slc4a8	0
Scn8a	0
Ankrd33	0
Acvrl1	0
Acvr1b	0
Nr4a1	0
Atg101	0
Krt80	0
Krt83	0
RGD1305207	0
Krt81	0
Krt86	0
Kb23	0
Krt85	0
Krt84	0
Krt82	0
Kb15	0
Krt75	0
Krt5	0
Krt71	0
Krt72	0
Krt73	0
Krt2	0
Krt1	0
Krt77	0
Krt76	0
Krt4	0
Krt79	0
Krt78	0
Krt8	0
Krt18	0
Tns2	0
Spryd3	0
Igfbp6	0
Soat2	0
Csad	0
Znf740	0
Itgb7	0
Rarg	0
Gm9918	0
Mfsd5	0
Espl1	0
Pfdn5	0
Myg1	0
Aaas	0
Sp7	0
Sp1	0
Amhr2	0
Prr13	0
Pcbp2	0
Map3k12	0
Tarbp2	0
Atf7	0
Atp5mc2	0
LOC100912282	0
AABR07058934.1	0
Hoxc13	0
Hoxc12	0
Hoxc11	0
Hoxc10	0
Hoxc9	0
Hoxc8	0
Hoxc6	0
Hoxc5	0
Hoxc4	0
Smug1	0
Cbx5	0
Hnrnpa1	0
Nfe2	0
AABR07058937.1	0
Copz1	0
Zfp385a	0
Itga5	0
Gtsf1	0
Nckap1l	0
Pde1b	0
Ppp1r1a	0
Glycam1	0
Spt1	0
Calcoco1	0
LOC102555445	0
Aasdhppt	0
Kbtbd3	0
Msantd4	0
Gria4	0
Casp1	0
Casp4	0
Casp12	0
Vom1r24	0
Pdgfd	0
Dync2h1	0
Dcun1d5	0
Mmp13	0
Mmp12	0
Mmp1b	0
Mmp3	0
Mmp1	0
Mmp10	0
Mmp8	0
Mmp27	0
Mmp20	0
Mmp7	0
Tmem123	0
Birc2	0
Birc3	0
Yap1	0
Cfap300	0
Cep126	0
Pgr	0
Arhgap42	0
Cntn5	0
Jrkl	0
Ccdc82	0
Maml2	0
Mtmr2	0
Cep57	0
Fam76b	0
Sesn3	0
AABR07069219.1	0
LOC108348070	0
Cwc15	0
Amotl1	0
Piwil4	0
Fut4	0
RGD1561795	0
Ankrd49	0
Mre11	0
Gpr83	0
Izumo1r	0
Kdm4d	0
Panx1	0
Hephl1	0
Vstm5	0
Med17	0
RGD1309534	0
Taf1d	0
Cep295	0
Smco4	0
Deup1	0
Slc36a4	0
Mtnr1b	0
Fat3	0
LOC690235	0
Chordc1	0
Naalad2	0
Olr1138	0
Olr1139	0
Mbd3l1	0
Olr1121	0
Olr1122	0
LOC686748	0
Olr1124	0
Olr1125	0
Olr1126	0
Olr1130	0
Olr1129	0
Olr1135	0
Olr1142	0
Olr1143	0
Olr1144	0
Olr1145	0
Olr1147	0
Olr1148	0
Olr1149	0
Olr1151	0
Olr1155	0
Olr1156	0
Zfp317	0
Olr1160	0
Olr1162	0
Olr1163	0
Olr1164	0
Olr1165	0
Olr1179	0
Olr1186	0
Olfr873	0
Olr1169	0
Olr1185	0
Or7e24	0
LOC100361194	0
Olr1193	0
Olr1192	0
Zfp560	0
Zfp26	0
Zfp426	0
Zfp266	0
Zfp846	0
Fbxl12	0
Olfm2	0
Col5a3	0
Rdh8	0
Shfl	0
Angptl6	0
Ppan	0
Eif3g	0
Dnmt1	0
S1pr2	0
Mrpl4	0
Icam1	0
Icam4	0
Icam5	0
Zglp1	0
Fdx2	0
Raver1	0
Tyk2	0
Cdc37	0
Pde4a	0
Keap1	0
S1pr5	0
Atg4d	0
Kri1	0
Ap1m2	0
Slc44a2	0
Ilf3	0
Qtrt1	0
Dnm2	0
Tmed1	0
LOC691141	0
Carm1	0
Yipf2	0
Smarca4	0
Ldlr	0
Spc24	0
Kank2	0
Dock6	0
Angptl8	0
Rab3d	0
Tmem205	0
Ccdc159	0
Plppr2	0
Swsap1	0
Epor	0
Prkcsh	0
Elavl3	0
Zfp653	0
Ecsit	0
Cnn1	0
Elof1	0
Acp5	0
LOC103690166	0
Zfp810	0
Anln	0
AABR07069466.1	0
Rp9	0
Bbs9	0
Bmper	0
Npsr1	0
Dpy19l2	0
Tbx20	0
Herpud2	0
AC094212.1	0
Septin7	0
Eepd1	0
B3gat1	0
Glb1l2	0
Glb1l3	0
Bin2a	0
Acad8	0
Thyn1	0
Vps26b	0
Ncapd3	0
Jam3	0
Igsf9b	0
Spata19	0
Opcml	0
Ntm	0
Snx19	0
Adamts15	0
Adamts8	0
Zbtb44	0
St14	0
Aplp2	0
Prdm10	0
Nfrkb	0
Tmem45b	0
Barx2	0
Arhgap32	0
AABR07073381.1	0
Kcnj5	0
Kcnj1	0
Fli1	0
Ets1	0
Kirrel3	0
St3gal4	0
Dcps	0
Tirap	0
Foxred1	0
Srpra	0
Fam118b	0
Rpusd4	0
Cdon	0
AC132671.1	0
Ddx25	0
Hyls1	0
Pus3	0
Pate4	0
Pate3	0
Pate1	0
LOC100359924	0
RGD1304554	0
LOC100361828	0
LOC100362078	0
LOC103693040	0
LOC100359968	0
LOC100360049	0
LOC680406	0
LOC100360095	0
LOC100362690	0
LOC688335	0
Acrv1	0
Stt3a	0
Ei24	0
Fez1	0
Pknox2	0
Tmem218	0
Slc37a2	0
Ccdc15	0
Hepacam	0
LOC100911068	0
Robo3	0
Esam	0
Vsig2	0
Spa17	0
Siae	0
Tbrg1	0
Panx3	0
Olr1194	0
Olr1195	0
Olr1196	0
Olr1197	0
Olr1199	0
Olr1200	0
Olr1201	0
Olr1204	0
AC114252.1	0
Olr1206	0
Olr1213	0
Olr1214	0
LOC102550797	0
AABR07069837.1	0
Olr1222	0
Olr1223	0
Olr1225	0
LOC171573	0
RGD1560112	0
Rup2	0
LOC102554388	0
Olr1228	0
Olr1229	0
Olr1238	0
Olr1240	0
Olr1246	0
LOC108348048	0
LOC100910077	0
LOC108350226	0
Olr1266	0
Olr1274	0
Olr1275	0
Olr1303	0
Olr1302	0
Olr1304	0
Olr1305	0
Olr1306	0
Olr1307	0
RGD1311744	0
Olr1308	0
Olr1309	0
Olr1313	0
Olr1315	0
Olr1316	0
Olr1318	0
Olr1319	0
Olr1320	0
Olr1321	0
Olr1323	0
Olr1325	0
Olr1327	0
Olr1328	0
Olr1329	0
Olr1334	0
Olr1335	0
Olr1337	0
Olr1338	0
Olr1339	0
Olr1340	0
Tmem225	0
Olr1341	0
Zfp202	0
Scn3b	0
Gramd1b	0
Clmp	0
Hspa8	0
Bsx	0
Jhy	0
Crtam	0
Ubash3b	0
Sc5d	0
Tecta	0
Tbcel	0
Grik4	0
Arhgef12	0
Tlcd5	0
Pou2f3	0
Oaf	0
Trim29	0
Nectin1	0
Thy1	0
Usp2	0
Mfrp	0
C1qtnf5	0
Mcam	0
Cbl	0
Ccdc153	0
Pdzd3	0
Nlrx1	0
Abcg4	0
Hinfp	0
C2cd2l	0
Dpagt1	0
H2ax	0
Hmbs	0
Vps11	0
Hyou1	0
Slc37a4	0
Trappc4	0
Rps25	0
Foxr1	0
Upk2	0
Bcl9l	0
Cxcr5	0
Ddx6	0
Treh	0
Phldb1	0
Arcn1	0
Ift46	0
Tmem25	0
Kmt2a	0
Atp5mg	0
Ube4a	0
Cd3g	0
Cd3d	0
Cd3e	0
Mpzl2	0
Mpzl3	0
Jaml	0
Scn2b	0
Scn4b	0
Tmprss4	0
Il10ra	0
Tmprss13	0
Fxyd6	0
Dscaml1	0
Cep164	0
Bace1	0
Rnf214	0
Pcsk7	0
Tagln	0
Sidt2	0
Pafah1b2	0
Sik3	0
Apoa1	0
Apoc3	0
Apoa4	0
Apoa5	0
Zpr1	0
Bud13	0
LOC500990	0
AC135409.1	0
Cadm1	0
Rexo2	0
Rbm7	0
RGD1563941	0
Nnmt	0
Zbtb16	0
Htr3a	0
Htr3b	0
Usp28	0
Zw10	0
Tmprss5	0
Drd2	0
Ankk1	0
Ttc12	0
Ncam1	0
Plet1	0
Pts	0
Bco2	0
Tex12	0
Il18	0
Sdhd	0
Timm8b	0
Nkapd1	0
Pih1d2	0
Dlat	0
Dixdc1	0
LOC689959	0
Hspb2	0
Cryab	0
RGD1564937	0
Fdxacb1	0
Alg9	0
Ppp2r1b	0
Sik2	0
Layn	0
Btg4	0
Pou2af1	0
Colca2	0
RGD1562914	0
Arhgap20	0
Fdx1	0
Rdx	0
Zc3h12c	0
LOC100125362	0
Ddx10	0
Poglut3	0
RGD1311251	0
Atm	0
Npat	0
Acat1	0
Cul5	0
Rab39a	0
Slc35f2	0
Sln	0
Elmod1	0
Tnfaip8l3	0
Cyp19a1	0
Gldn	0
Dmxl2	0
Sh2d7	0
Idh3a	0
Acsbg1	0
Dnaja4	0
Wdr61	0
Crabp1	0
Ireb2	0
Hykk	0
Psma4	0
Chrna5	0
Chrna3	0
Chrnb4	0
Ube2q2	0
Fbxo22	0
Nrg4	0
Tmem266	0
Etfa	0
Isl2	0
Scaper	0
Nxpe2	0
Dppa3l1	0
Rcn2	0
Pstpip1	0
Tspan3	0
Peak1	0
Hmg20a	0
Lingo1	0
Odf3l1	0
Cspg4	0
Snx33	0
AC135389.1	0
Snupn	0
Ptpn9	0
Sin3a	0
Man2c1	0
Neil1	0
Commd4	0
RGD1305464	0
Ppcdc	0
Scamp5	0
Rpp25	0
Fam219b	0
Mpi	0
Scamp2	0
Ulk3	0
Cplx3	0
Lman1l	0
Csk	0
Cyp1a2	0
Cyp1a1	0
Edc3	0
Clk3	0
Arid3b	0
Ubl7	0
Sema7a	0
Cyp11a1	0
Ccdc33	0
Stra6	0
Islr	0
Islr2	0
Pml	0
Stoml1	0
Loxl1	0
Tbc1d21	0
Insyn1	0
Cd276	0
Nptn	0
Rec114	0
Hcn4	0
Neo1	0
Adpgk	0
Bbs4	0
Arih1	0
Tmem202	0
Hexa	0
Celf6	0
Parp6	0
Gramd2a	0
Senp8	0
Myo9a	0
Nr2e3	0
Lrrc49	0
Larp6	0
Uaca	0
Tle3	0
Kif23	0
Paqr5	0
Glce	0
Spesp1	0
Anp32a	0
Coro2b	0
Itga11	0
Fem1b	0
Cln6	0
Calml4	0
Pias1	0
Skor1	0
Map2k5	0
Iqch	0
RGD1309779	0
Aagab	0
Smad3	0
Smad6	0
Lctl	0
Zwilch	0
Rpl4	0
Map2k1	0
Tmem185a	0
Tipin	0
Dis3l	0
Megf11	0
Rab11a	0
Dennd4a	0
Slc24a1	0
Ints14	0
Hacd3	0
Dpp8	0
Igdcc4	0
Igdcc3	0
Parp16	0
Cilp	0
Clpx	0
Pdcd7	0
Ubap1l	0
Rasl12	0
Slc51b	0
Mtfmt	0
Spg21	0
Ankdd1a	0
Plekho2	0
Pif1	0
Rbpms2	0
Oaz2	0
